Transaction ID,Item,Cleaned_Item,Quantity,Price Per Unit,Cleaned_Price_Per_Unit,Total Spent,Revenue per Unit,Payment Method,Location,Transaction Date
TXN_6761402,Unknown,Coffee,1,2,2,2,2,Unknown,Takeaway,31-08-2023
TXN_1983842,Cake,Cake,5,3,3,15,3,Digital Wallet,Unknown,16-03-2023
TXN_4982165,Tea,Tea,1,2,1.5,1.5,1.5,Credit Card,Takeaway,12-04-2023
TXN_5679295,Tea,Tea,5,2,1.5,7.5,1.5,Unknown,Takeaway,30-04-2023
TXN_9194266,Salad,Salad,5,5,5,25,5,Cash,Unknown,30-10-2023
TXN_1141920,Coffee,Coffee,4,2,2,8,2,Digital Wallet,Unknown,26-10-2023
TXN_8878500,Salad,Salad,4,5,5,20,5,Unknown,Unknown,24-02-2023
TXN_1012349,Unknown,Cake,4,3,3,12,3,Cash,In-store,08-07-2023
TXN_1581562,Coffee,Coffee,2,2,2,4,2,Cash,In-store,01-01-2023
TXN_6762236,Juice,Juice,4,3,3,12,3,Unknown,In-store,17-01-2023
TXN_1041891,Cookie,Cookie,5,1,1,5,1,Unknown,Unknown,09-08-2023
TXN_6467796,Unknown,Coffee,5,2,2,10,2,Credit Card,Takeaway,25-10-2023
TXN_8701045,Unknown,Cake,2,3,3,6,3,Cash,In-store,07-06-2023
TXN_9656325,Unknown,Coffee,2,2,2,4,2,Credit Card,Takeaway,31-03-2023
TXN_2716560,Sandwich,Sandwich,4,4,4,16,4,Credit Card,Takeaway,29-08-2023
TXN_4141941,Coffee,Coffee,2,2,2,4,2,Digital Wallet,In-store,18-05-2023
TXN_4633505,Unknown,Tea,3,2,1.5,4.5,1.5,Digital Wallet,Takeaway,25-08-2023
TXN_5283053,Juice,Juice,4,3,3,12,3,Digital Wallet,Unknown,30-04-2023
TXN_1054912,Sandwich,Sandwich,3,4,4,12,4,Cash,Unknown,02-08-2023
TXN_9100081,Juice,Juice,1,3,3,3,3,Cash,Unknown,18-08-2023
TXN_5129701,Smoothie,Smoothie,2,4,4,8,4,Credit Card,Takeaway,09-11-2023
TXN_7021592,Salad,Salad,4,5,5,20,5,Credit Card,In-store,01-07-2023
TXN_8644119,Sandwich,Sandwich,5,4,4,20,4,Unknown,Unknown,01-10-2023
TXN_3041142,Smoothie,Smoothie,3,4,4,12,4,Digital Wallet,Unknown,22-12-2023
TXN_5618631,Coffee,Coffee,5,2,2,10,2,Credit Card,In-store,21-12-2023
TXN_6496379,Sandwich,Sandwich,1,4,4,4,4,Cash,Takeaway,24-12-2023
TXN_1486119,Cookie,Cookie,4,1,1,4,1,Unknown,Unknown,24-08-2023
TXN_2386202,Salad,Salad,4,5,5,20,5,Cash,In-store,22-01-2023
TXN_6836109,Coffee,Coffee,4,2,2,8,2,Unknown,Takeaway,09-04-2023
TXN_9190061,Salad,Salad,5,5,5,25,5,Cash,Takeaway,14-06-2023
TXN_1691512,Smoothie,Smoothie,1,4,4,4,4,Unknown,Unknown,25-03-2023
TXN_1059293,Unknown,Smoothie,5,4,4,20,4,Unknown,Unknown,04-12-2023
TXN_2495471,Salad,Salad,3,5,5,15,5,Credit Card,Takeaway,22-10-2023
TXN_7708201,Salad,Salad,3,5,5,15,5,Cash,Unknown,04-01-2023
TXN_2038871,Tea,Tea,2,2,1.5,3,1.5,Unknown,Takeaway,15-07-2023
TXN_7195393,Salad,Salad,2,5,5,10,5,Credit Card,In-store,24-01-2023
TXN_8022892,Sandwich,Sandwich,4,4,4,16,4,Digital Wallet,In-store,07-08-2023
TXN_4298189,Coffee,Coffee,1,2,2,2,2,Digital Wallet,In-store,13-10-2023
TXN_4967446,Sandwich,Sandwich,1,4,4,4,4,Unknown,In-store,11-07-2023
TXN_3368231,Tea,Tea,3,2,1.5,4.5,1.5,Unknown,Unknown,11-08-2023
TXN_7353699,Tea,Tea,5,2,1.5,7.5,1.5,Digital Wallet,Unknown,20-07-2023
TXN_6888998,Coffee,Coffee,5,2,2,10,2,Unknown,Unknown,27-02-2023
TXN_3541304,Sandwich,Sandwich,3,4,4,12,4,Cash,In-store,22-04-2023
TXN_8188818,Tea,Tea,2,2,1.5,3,1.5,Unknown,Unknown,07-10-2023
TXN_9431971,Smoothie,Smoothie,1,4,4,4,4,Credit Card,Unknown,17-07-2023
TXN_4543742,Coffee,Coffee,3,2,2,6,2,Digital Wallet,Unknown,28-03-2023
TXN_1807140,Salad,Salad,1,5,5,5,5,Cash,Unknown,22-03-2023
TXN_3007866,Juice,Juice,4,3,3,12,3,Credit Card,In-store,14-04-2023
TXN_6779377,Smoothie,Smoothie,5,4,4,20,4,Unknown,In-store,06-10-2023
TXN_7053830,Coffee,Coffee,3,2,2,6,2,Digital Wallet,Unknown,14-02-2023
TXN_6522299,Tea,Tea,2,2,1.5,3,1.5,Cash,Unknown,29-08-2023
TXN_2848421,Cookie,Cookie,1,1,1,1,1,Digital Wallet,In-store,07-08-2023
TXN_4935533,Unknown,Smoothie,1,4,4,4,4,Unknown,In-store,12-06-2023
TXN_2389320,Coffee,Coffee,2,2,2,4,2,Unknown,Takeaway,26-07-2023
TXN_8423155,Coffee,Coffee,1,2,2,2,2,Unknown,Takeaway,03-07-2023
TXN_6053617,Sandwich,Sandwich,2,4,4,8,4,Credit Card,Unknown,25-11-2023
TXN_8384372,Tea,Tea,4,2,1.5,6,1.5,Digital Wallet,Unknown,07-08-2023
TXN_3426338,Salad,Salad,1,5,5,5,5,Cash,In-store,31-07-2023
TXN_4581359,Juice,Juice,2,3,3,6,3,Credit Card,Unknown,22-03-2023
TXN_3561451,Salad,Salad,4,5,5,20,5,Credit Card,Unknown,31-05-2023
TXN_7768989,Sandwich,Sandwich,2,4,4,8,4,Cash,In-store,02-10-2023
TXN_5963316,Tea,Tea,2,2,1.5,3,1.5,Credit Card,Takeaway,25-06-2023
TXN_4265942,Coffee,Coffee,5,2,2,10,2,Unknown,Unknown,24-04-2023
TXN_6014389,Cookie,Cookie,5,1,1,5,1,Credit Card,In-store,21-07-2023
TXN_7358729,Cookie,Cookie,2,1,1,2,1,Cash,Takeaway,25-02-2023
TXN_9815521,Sandwich,Sandwich,3,4,4,12,4,Credit Card,In-store,26-05-2023
TXN_8325221,Unknown,Coffee,2,2,2,4,2,Credit Card,Unknown,17-11-2023
TXN_8267031,Cake,Cake,2,3,3,6,3,Unknown,Takeaway,28-03-2023
TXN_1950187,Tea,Tea,2,2,1.5,3,1.5,Credit Card,Takeaway,13-04-2023
TXN_9518691,Salad,Salad,2,5,5,10,5,Credit Card,Unknown,30-03-2023
TXN_3612790,Smoothie,Smoothie,1,4,4,4,4,Unknown,Unknown,01-09-2023
TXN_5436816,Salad,Salad,3,5,5,15,5,Credit Card,Unknown,04-08-2023
TXN_7896586,Sandwich,Sandwich,2,4,4,8,4,Credit Card,Unknown,04-09-2023
TXN_5835004,Smoothie,Smoothie,5,4,4,20,4,Credit Card,In-store,14-04-2023
TXN_3774886,Sandwich,Sandwich,3,4,4,12,4,Unknown,Unknown,01-06-2023
TXN_5950951,Salad,Salad,1,5,5,5,5,Credit Card,In-store,10-04-2023
TXN_3918096,Juice,Juice,4,3,3,12,3,Unknown,Unknown,17-08-2023
TXN_2786231,Juice,Juice,1,3,3,3,3,Cash,Takeaway,17-08-2023
TXN_3803063,Unknown,Cake,4,,3,12,3,Credit Card,Takeaway,23-11-2023
TXN_4262451,Coffee,Coffee,1,2,2,2,2,Digital Wallet,Takeaway,16-10-2023
TXN_4773210,Coffee,Coffee,1,2,2,2,2,Credit Card,Unknown,29-11-2023
TXN_1231366,Sandwich,Sandwich,3,4,4,12,4,Digital Wallet,Takeaway,28-11-2023
TXN_6596377,Cookie,Cookie,5,1,1,5,1,Unknown,Unknown,02-08-2023
TXN_2713279,Cookie,Cookie,4,1,1,4,1,Digital Wallet,In-store,12-02-2023
TXN_4247602,Salad,Salad,5,5,5,25,5,Credit Card,Takeaway,13-07-2023
TXN_2446298,Juice,Juice,5,3,3,15,3,Unknown,In-store,21-05-2023
TXN_7258784,Unknown,Coffee,4,2,2,8,2,Cash,In-store,21-09-2023
TXN_5164540,Tea,Tea,2,2,1.5,3,1.5,Unknown,Takeaway,05-01-2023
TXN_6488040,Salad,Salad,1,5,5,5,5,Digital Wallet,Takeaway,20-05-2023
TXN_9850842,Tea,Tea,3,2,1.5,4.5,1.5,Unknown,Unknown,23-01-2023
TXN_7269738,Cookie,Cookie,3,1,1,3,1,Cash,Unknown,26-05-2023
TXN_2638760,Cake,Cake,5,3,3,15,3,Cash,Unknown,09-02-2023
TXN_3459152,Cake,Cake,3,3,3,9,3,Digital Wallet,Unknown,28-06-2023
TXN_8013818,Tea,Tea,2,2,1.5,3,1.5,Unknown,Unknown,24-07-2023
TXN_8077367,Tea,Tea,5,2,1.5,7.5,1.5,Credit Card,Unknown,27-02-2023
TXN_6643922,Coffee,Coffee,5,2,2,10,2,Digital Wallet,In-store,24-06-2023
TXN_8388056,Salad,Salad,1,5,5,5,5,Credit Card,Unknown,23-06-2023
TXN_4728936,Juice,Juice,4,3,3,12,3,Digital Wallet,Takeaway,27-02-2023
TXN_6386388,Tea,Tea,3,2,1.5,4.5,1.5,Credit Card,Takeaway,21-05-2023
TXN_9443285,Cake,Cake,2,3,3,6,3,Credit Card,Unknown,27-05-2023
TXN_6377838,Cake,Cake,2,3,3,6,3,Digital Wallet,Takeaway,19-02-2023
TXN_7483986,Salad,Salad,2,5,5,10,5,Unknown,Takeaway,24-03-2023
TXN_7719510,Juice,Juice,3,3,3,9,3,Credit Card,Takeaway,14-08-2023
TXN_7908153,Cookie,Cookie,3,1,1,3,1,Cash,In-store,19-01-2023
TXN_8159649,Unknown,Coffee,4,2,2,8,2,Unknown,In-store,15-06-2023
TXN_5391160,Juice,Juice,2,3,3,6,3,Cash,In-store,09-03-2023
TXN_8324715,Sandwich,Sandwich,5,4,4,20,4,Credit Card,Unknown,21-03-2023
TXN_1985223,Smoothie,Smoothie,3,4,4,12,4,Digital Wallet,Takeaway,21-09-2023
TXN_2944460,Salad,Salad,1,5,5,5,5,Digital Wallet,In-store,16-04-2023
TXN_6957157,Cake,Cake,1,3,3,3,3,Unknown,Unknown,01-02-2023
TXN_5693294,Unknown,Cake,3,3,3,9,3,Credit Card,Unknown,30-12-2023
TXN_2887257,Cookie,Cookie,3,1,1,3,1,Credit Card,In-store,27-08-2023
TXN_3986876,Cake,Cake,3,3,3,9,3,Cash,Takeaway,06-11-2023
TXN_1066604,Sandwich,Sandwich,5,4,4,20,4,Credit Card,Unknown,18-05-2023
TXN_2494494,Coffee,Coffee,1,2,2,2,2,Cash,Unknown,13-06-2023
TXN_4464373,Cookie,Cookie,2,1,1,2,1,Digital Wallet,In-store,22-04-2023
TXN_7844770,Cake,Cake,2,3,3,6,3,Digital Wallet,Unknown,31-01-2023
TXN_9968943,Smoothie,Smoothie,1,4,4,4,4,Digital Wallet,Unknown,25-07-2023
TXN_4051488,Cookie,Cookie,4,1,1,4,1,Unknown,Takeaway,09-06-2023
TXN_2668838,Cake,Cake,4,3,3,12,3,Unknown,Takeaway,11-05-2023
TXN_8039752,Unknown,Coffee,2,2,2,4,2,Unknown,Takeaway,28-11-2023
TXN_3388908,Cookie,Cookie,4,1,1,4,1,Unknown,Takeaway,22-11-2023
TXN_2096487,Unknown,Smoothie,5,4,4,20,4,Digital Wallet,Takeaway,09-08-2023
TXN_8795794,Sandwich,Sandwich,3,4,4,12,4,Cash,In-store,13-02-2023
TXN_4627457,Cake,Cake,3,3,3,9,3,Unknown,In-store,13-12-2023
TXN_2352308,Cookie,Cookie,2,1,1,2,1,Cash,Unknown,10-11-2023
TXN_3980743,Salad,Salad,1,5,5,5,5,Unknown,Takeaway,21-09-2023
TXN_6538210,Smoothie,Smoothie,1,4,4,4,4,Unknown,In-store,29-12-2023
TXN_3749051,Unknown,Smoothie,3,4,4,12,4,Unknown,Takeaway,19-04-2023
TXN_6683798,Cookie,Cookie,1,1,1,1,1,Digital Wallet,Takeaway,26-07-2023
TXN_7246683,Smoothie,Smoothie,1,4,4,4,4,Digital Wallet,Takeaway,17-05-2023
TXN_6755348,Unknown,Smoothie,5,4,4,20,4,Unknown,Unknown,23-06-2023
TXN_3691228,Cake,Cake,3,3,3,9,3,Cash,Takeaway,26-10-2023
TXN_7407946,Salad,Salad,3,5,5,15,5,Credit Card,Unknown,26-03-2023
TXN_8635803,Tea,Tea,2,2,1.5,3,1.5,Cash,Unknown,17-03-2023
TXN_9550508,Smoothie,Smoothie,5,4,4,20,4,Unknown,Unknown,18-11-2023
TXN_8010562,Sandwich,Sandwich,1,4,4,4,4,Cash,Unknown,23-07-2023
TXN_2501648,Cake,Cake,2,3,3,6,3,Credit Card,Unknown,05-12-2023
TXN_9455679,Salad,Salad,5,5,5,25,5,Unknown,Takeaway,18-05-2023
TXN_8105705,Juice,Juice,1,3,3,3,3,Digital Wallet,Takeaway,17-10-2023
TXN_9676096,Cake,Cake,3,3,3,9,3,Digital Wallet,Unknown,05-04-2023
TXN_8476828,Unknown,Tea,3,2,1.5,4.5,1.5,Unknown,Takeaway,25-10-2023
TXN_2126034,Coffee,Coffee,4,2,2,8,2,Cash,In-store,30-10-2023
TXN_2151258,Cake,Cake,3,3,3,9,3,Credit Card,Unknown,09-08-2023
TXN_3672345,Tea,Tea,3,2,1.5,4.5,1.5,Credit Card,Unknown,17-10-2023
TXN_6793298,Tea,Tea,2,2,1.5,3,1.5,Credit Card,Unknown,14-04-2023
TXN_3951329,Sandwich,Sandwich,1,4,4,4,4,Credit Card,Takeaway,28-12-2023
TXN_7480853,Smoothie,Smoothie,2,4,4,8,4,Digital Wallet,In-store,07-10-2023
TXN_4944024,Smoothie,Smoothie,2,4,4,8,4,Unknown,Takeaway,26-09-2023
TXN_6687528,Juice,Juice,2,3,3,6,3,Unknown,Unknown,06-05-2023
TXN_5531648,Coffee,Coffee,5,2,2,10,2,Cash,Takeaway,23-01-2023
TXN_8789736,Coffee,Coffee,2,2,2,4,2,Credit Card,Unknown,06-05-2023
TXN_9938977,Cake,Cake,5,3,3,15,3,Cash,In-store,18-12-2023
TXN_2730798,Tea,Tea,4,2,1.5,6,1.5,Credit Card,Unknown,01-12-2023
TXN_3749801,Cake,Cake,5,3,3,15,3,Credit Card,Takeaway,03-01-2023
TXN_3326626,Cake,Cake,2,3,3,6,3,Cash,Takeaway,26-09-2023
TXN_4843989,Tea,Tea,4,2,1.5,6,1.5,Digital Wallet,Takeaway,30-09-2023
TXN_6606514,Juice,Juice,1,3,3,3,3,Credit Card,In-store,25-06-2023
TXN_6187752,Smoothie,Smoothie,5,4,4,20,4,Unknown,Takeaway,24-12-2023
TXN_1666190,Smoothie,Smoothie,4,4,4,16,4,Unknown,Takeaway,28-07-2023
TXN_9438576,Cookie,Cookie,1,1,1,1,1,Credit Card,In-store,05-05-2023
TXN_1344947,Cake,Cake,3,3,3,9,3,Unknown,Takeaway,16-02-2023
TXN_3951552,Salad,Salad,2,5,5,10,5,Cash,In-store,25-03-2023
TXN_3916668,Juice,Juice,2,3,3,6,3,Digital Wallet,Unknown,14-05-2023
TXN_4789941,Sandwich,Sandwich,3,4,4,12,4,Credit Card,Unknown,17-04-2023
TXN_6957001,Tea,Tea,4,2,1.5,6,1.5,Unknown,In-store,08-08-2023
TXN_3536893,Salad,Salad,2,5,5,10,5,Unknown,Unknown,16-05-2023
TXN_4519915,Smoothie,Smoothie,1,4,4,4,4,Digital Wallet,In-store,15-05-2023
TXN_3269434,Juice,Juice,1,3,3,3,3,Cash,Unknown,01-02-2023
TXN_3291988,Juice,Juice,2,3,3,6,3,Credit Card,Unknown,03-07-2023
TXN_7083611,Cake,Cake,2,3,3,6,3,Unknown,Unknown,15-05-2023
TXN_1875220,Tea,Tea,3,2,1.5,4.5,1.5,Cash,In-store,07-03-2023
TXN_1926712,Coffee,Coffee,5,2,2,10,2,Credit Card,Unknown,31-01-2023
TXN_5552114,Sandwich,Sandwich,2,4,4,8,4,Unknown,In-store,13-06-2023
TXN_5672583,Juice,Juice,2,3,3,6,3,Cash,Takeaway,09-04-2023
TXN_3717444,Smoothie,Smoothie,3,4,4,12,4,Unknown,Unknown,07-09-2023
TXN_1899114,Tea,Tea,3,2,1.5,4.5,1.5,Digital Wallet,Takeaway,05-04-2023
TXN_2625388,Coffee,Coffee,5,2,2,10,2,Digital Wallet,In-store,09-02-2023
TXN_7153665,Salad,Salad,5,5,5,25,5,Cash,In-store,31-07-2023
TXN_9161256,Smoothie,Smoothie,2,4,4,8,4,Digital Wallet,In-store,01-01-2023
TXN_2010060,Unknown,Cake,1,3,3,3,3,Cash,Unknown,09-11-2023
TXN_9077843,Tea,Tea,3,2,1.5,4.5,1.5,Unknown,Unknown,28-03-2023
TXN_5611262,Unknown,Salad,2,5,5,10,5,Digital Wallet,In-store,22-05-2023
TXN_3255254,Juice,Juice,4,3,3,12,3,Cash,Unknown,23-03-2023
TXN_9275800,Smoothie,Smoothie,3,4,4,12,4,Cash,Unknown,01-05-2023
TXN_2430215,Unknown,Cookie,2,1,1,2,1,Digital Wallet,Unknown,10-04-2023
TXN_1372003,Tea,Tea,4,2,1.5,6,1.5,Digital Wallet,Takeaway,13-10-2023
TXN_7202644,Smoothie,Smoothie,5,4,4,20,4,Unknown,Takeaway,01-08-2023
TXN_5330387,Coffee,Coffee,3,2,2,6,2,Unknown,Unknown,21-10-2023
TXN_2119809,Salad,Salad,5,5,5,25,5,Digital Wallet,In-store,21-04-2023
TXN_5587224,Salad,Salad,2,5,5,10,5,Unknown,In-store,05-01-2023
TXN_2185661,Sandwich,Sandwich,4,4,4,16,4,Cash,Unknown,16-03-2023
TXN_2491186,Salad,Salad,5,5,5,25,5,Unknown,Unknown,28-11-2023
TXN_1891217,Tea,Tea,5,2,1.5,7.5,1.5,Unknown,Unknown,02-04-2023
TXN_8977555,Cake,Cake,2,3,3,6,3,Cash,Unknown,21-07-2023
TXN_7179922,Cake,Cake,2,3,3,6,3,Unknown,In-store,05-09-2023
TXN_5114283,Tea,Tea,1,2,1.5,1.5,1.5,Digital Wallet,In-store,28-05-2023
TXN_1528454,Coffee,Coffee,2,2,2,4,2,Unknown,In-store,22-03-2023
TXN_5615114,Tea,Tea,4,2,1.5,6,1.5,Digital Wallet,Unknown,31-10-2023
TXN_4968659,Tea,Tea,5,2,1.5,7.5,1.5,Credit Card,Unknown,18-03-2023
TXN_4858666,Cake,Cake,3,3,3,9,3,Credit Card,Unknown,18-03-2023
TXN_3502394,Unknown,Coffee,3,2,2,6,2,Credit Card,In-store,02-09-2023
TXN_1902009,Unknown,Cake,2,3,3,6,3,Credit Card,Unknown,12-04-2023
TXN_8492074,Tea,Tea,3,2,1.5,4.5,1.5,Digital Wallet,In-store,12-11-2023
TXN_6355908,Sandwich,Sandwich,3,4,4,12,4,Credit Card,Unknown,28-03-2023
TXN_6856530,Smoothie,Smoothie,5,4,4,20,4,Digital Wallet,Unknown,11-11-2023
TXN_1180397,Smoothie,Smoothie,3,4,4,12,4,Credit Card,Takeaway,05-04-2023
TXN_4747863,Cookie,Cookie,2,1,1,2,1,Digital Wallet,In-store,04-10-2023
TXN_3979966,Smoothie,Smoothie,5,4,4,20,4,Unknown,Takeaway,23-08-2023
TXN_5127984,Sandwich,Sandwich,3,4,4,12,4,Cash,In-store,12-11-2023
TXN_9904214,Sandwich,Sandwich,5,4,4,20,4,Unknown,Takeaway,13-03-2023
TXN_9948753,Tea,Tea,2,2,1.5,3,1.5,Unknown,Takeaway,09-05-2023
TXN_8263172,Unknown,Cake,2,3,3,6,3,Unknown,Takeaway,30-12-2023
TXN_1196223,Juice,Juice,3,3,3,9,3,Digital Wallet,In-store,14-10-2023
TXN_2401073,Coffee,Coffee,4,2,2,8,2,Credit Card,Unknown,10-02-2023
TXN_9639089,Juice,Juice,4,3,3,12,3,Credit Card,In-store,14-05-2023
TXN_8654093,Coffee,Coffee,3,2,2,6,2,Digital Wallet,Unknown,29-11-2023
TXN_1038397,Cookie,Cookie,3,1,1,3,1,Unknown,In-store,20-05-2023
TXN_4638979,Salad,Salad,1,5,5,5,5,Unknown,Unknown,28-06-2023
TXN_5506097,Unknown,Smoothie,5,4,4,20,4,Cash,Takeaway,04-05-2023
TXN_9579984,Salad,Salad,5,5,5,25,5,Credit Card,Unknown,25-12-2023
TXN_6087578,Tea,Tea,1,2,1.5,1.5,1.5,Credit Card,Unknown,17-12-2023
TXN_5297299,Coffee,Coffee,5,2,2,10,2,Unknown,Unknown,04-10-2023
TXN_7526174,Juice,Juice,3,3,3,9,3,Credit Card,Unknown,06-08-2023
TXN_5401244,Salad,Salad,1,5,5,5,5,Credit Card,In-store,08-07-2023
TXN_7775760,Cake,Cake,4,3,3,12,3,Unknown,Unknown,21-02-2023
TXN_5820892,Juice,Juice,1,3,3,3,3,Digital Wallet,Unknown,14-11-2023
TXN_3801338,Sandwich,Sandwich,3,4,4,12,4,Credit Card,Unknown,03-11-2023
TXN_1521861,Unknown,Cake,5,3,3,15,3,Cash,In-store,02-04-2023
TXN_8365857,Smoothie,Smoothie,5,4,4,20,4,Digital Wallet,Takeaway,06-10-2023
TXN_9349657,Cookie,Cookie,2,1,1,2,1,Credit Card,In-store,14-03-2023
TXN_4503716,Cake,Cake,1,3,3,3,3,Unknown,Unknown,12-11-2023
TXN_5679014,Coffee,Coffee,1,2,2,2,2,Unknown,In-store,12-06-2023
TXN_1161606,Sandwich,Sandwich,5,4,4,20,4,Credit Card,Takeaway,20-09-2023
TXN_5938359,Cookie,Cookie,2,1,1,2,1,Credit Card,Unknown,02-06-2023
TXN_7565894,Salad,Salad,1,5,5,5,5,Cash,Takeaway,15-07-2023
TXN_1987311,Smoothie,Smoothie,1,4,4,4,4,Unknown,In-store,03-08-2023
TXN_4656387,Cookie,Cookie,2,1,1,2,1,Digital Wallet,Unknown,25-07-2023
TXN_9277276,Cake,Cake,4,3,3,12,3,Credit Card,Takeaway,15-09-2023
TXN_1576076,Coffee,Coffee,3,2,2,6,2,Cash,Takeaway,07-10-2023
TXN_3676632,Smoothie,Smoothie,4,4,4,16,4,Credit Card,Unknown,11-12-2023
TXN_9945457,Cookie,Cookie,4,1,1,4,1,Cash,Unknown,28-06-2023
TXN_6508674,Unknown,Cake,2,3,3,6,3,Unknown,Takeaway,09-02-2023
TXN_4579086,Cake,Cake,2,3,3,6,3,Credit Card,In-store,20-07-2023
TXN_2421873,Coffee,Coffee,2,2,2,4,2,Credit Card,Unknown,18-02-2023
TXN_3601382,Salad,Salad,3,5,5,15,5,Unknown,Unknown,12-02-2023
TXN_2323650,Tea,Tea,4,2,1.5,6,1.5,Digital Wallet,Unknown,09-10-2023
TXN_3587916,Salad,Salad,3,5,5,15,5,Cash,In-store,09-07-2023
TXN_8914956,Cookie,Cookie,2,1,1,2,1,Credit Card,Unknown,13-05-2023
TXN_9080521,Coffee,Coffee,2,2,2,4,2,Credit Card,In-store,24-01-2023
TXN_1450705,Cookie,Cookie,5,1,1,5,1,Unknown,Unknown,07-10-2023
TXN_9648941,Coffee,Coffee,2,2,2,4,2,Cash,Takeaway,30-06-2023
TXN_9989719,Smoothie,Smoothie,2,4,4,8,4,Credit Card,Takeaway,26-11-2023
TXN_8409154,Cake,Cake,4,3,3,12,3,Digital Wallet,Unknown,20-06-2023
TXN_4630633,Sandwich,Sandwich,1,4,4,4,4,Unknown,Takeaway,22-10-2023
TXN_8332592,Juice,Juice,5,3,3,15,3,Unknown,Unknown,25-03-2023
TXN_5736595,Coffee,Coffee,3,2,2,6,2,Credit Card,Unknown,14-08-2023
TXN_2264883,Juice,Juice,2,3,3,6,3,Credit Card,Takeaway,24-12-2023
TXN_6137394,Sandwich,Sandwich,1,4,4,4,4,Unknown,In-store,22-11-2023
TXN_4127927,Salad,Salad,5,5,5,25,5,Unknown,Takeaway,04-08-2023
TXN_7256205,Juice,Juice,4,3,3,12,3,Cash,Unknown,08-04-2023
TXN_1766527,Unknown,Salad,4,5,5,20,5,Digital Wallet,Unknown,07-02-2023
TXN_7591982,Salad,Salad,1,5,5,5,5,Cash,Unknown,28-02-2023
TXN_5530273,Cake,Cake,3,3,3,9,3,Digital Wallet,Unknown,13-01-2023
TXN_2958213,Unknown,Cookie,5,1,1,5,1,Unknown,Unknown,15-08-2023
TXN_2057961,Juice,Juice,2,3,3,6,3,Unknown,In-store,04-10-2023
TXN_6367976,Juice,Juice,1,3,3,3,3,Digital Wallet,Unknown,16-10-2023
TXN_9921277,Cake,Cake,1,3,3,3,3,Unknown,Takeaway,29-01-2023
TXN_4867316,Sandwich,Sandwich,1,4,4,4,4,Digital Wallet,Unknown,28-11-2023
TXN_6704173,Smoothie,Smoothie,2,4,4,8,4,Credit Card,Unknown,24-07-2023
TXN_9510130,Salad,Salad,4,5,5,20,5,Cash,Unknown,06-03-2023
TXN_1192009,Coffee,Coffee,1,2,2,2,2,Unknown,Unknown,18-05-2023
TXN_2899889,Salad,Salad,2,5,5,10,5,Unknown,In-store,09-12-2023
TXN_7172693,Unknown,Salad,5,5,5,25,5,Credit Card,In-store,23-03-2023
TXN_6862603,Salad,Salad,4,5,5,20,5,Credit Card,Takeaway,17-04-2023
TXN_5761207,Smoothie,Smoothie,3,4,4,12,4,Credit Card,Unknown,19-04-2023
TXN_9852820,Salad,Salad,2,5,5,10,5,Credit Card,In-store,27-08-2023
TXN_9531812,Sandwich,Sandwich,2,4,4,8,4,Digital Wallet,In-store,04-02-2023
TXN_1423173,Smoothie,Smoothie,5,4,4,20,4,Credit Card,Unknown,02-10-2023
TXN_9811007,Cookie,Cookie,5,1,1,5,1,Credit Card,Unknown,07-03-2023
TXN_4346813,Salad,Salad,5,5,5,25,5,Unknown,Unknown,07-07-2023
TXN_4383311,Cake,Cake,2,3,3,6,3,Unknown,In-store,23-09-2023
TXN_5935353,Unknown,Smoothie,2,,4,8,4,Credit Card,Unknown,01-05-2023
TXN_6778796,Cake,Cake,5,3,3,15,3,Cash,Unknown,29-11-2023
TXN_2119373,Salad,Salad,4,5,5,20,5,Credit Card,In-store,30-06-2023
TXN_6803555,Tea,Tea,2,2,1.5,3,1.5,Digital Wallet,Takeaway,31-05-2023
TXN_7010218,Cookie,Cookie,4,1,1,4,1,Unknown,Takeaway,29-04-2023
TXN_1707537,Cake,Cake,3,3,3,9,3,Digital Wallet,Takeaway,17-10-2023
TXN_8470187,Juice,Juice,3,3,3,9,3,Unknown,Takeaway,28-06-2023
TXN_6087604,Sandwich,Sandwich,4,4,4,16,4,Digital Wallet,Unknown,27-01-2023
TXN_9825905,Coffee,Coffee,1,2,2,2,2,Digital Wallet,Unknown,04-01-2023
TXN_2086557,Smoothie,Smoothie,2,4,4,8,4,Cash,In-store,13-01-2023
TXN_9077087,Juice,Juice,1,3,3,3,3,Unknown,In-store,08-05-2023
TXN_7714902,Coffee,Coffee,4,2,2,8,2,Cash,Unknown,10-09-2023
TXN_2154477,Cake,Cake,4,3,3,12,3,Unknown,Unknown,11-02-2023
TXN_5949199,Tea,Tea,5,2,1.5,7.5,1.5,Unknown,In-store,28-02-2023
TXN_8209124,Coffee,Coffee,2,2,2,4,2,Cash,Unknown,05-10-2023
TXN_7519611,Unknown,Tea,4,2,1.5,6,1.5,Credit Card,In-store,08-10-2023
TXN_1318943,Unknown,Coffee,2,2,2,4,2,Cash,In-store,13-06-2023
TXN_4502922,Unknown,Smoothie,1,4,4,4,4,Credit Card,Takeaway,23-06-2023
TXN_4554194,Smoothie,Smoothie,3,4,4,12,4,Credit Card,Takeaway,04-10-2023
TXN_3418612,Tea,Tea,3,2,1.5,4.5,1.5,Digital Wallet,Unknown,31-01-2023
TXN_2539469,Cake,Cake,2,3,3,6,3,Credit Card,Takeaway,24-09-2023
